ercot_bus,substation_name,match_method,match_confidence,latitude,longitude
0009_EB,Payne Substation,ercot_reference_exact,1.0,34.8923993,-97.5548792
0100_LD1,Mozart Substation,ercot_reference_exact,1.0,32.9942365,-100.5316381
1246_EB,Payne Substation,ercot_reference_exact,1.0,34.8923993,-97.5548792
138KV,Seguin Substation,ercot_reference_exact,1.0,29.5943554,-97.9564296
138_BUS1,Oleander Substation,ercot_reference_exact,1.0,26.2066613,-97.6645579
345KV_1,Riley Substation,ercot_reference_exact,1.0,34.0852615,-99.1453349
345KV_2,Riley Substation,ercot_reference_exact,1.0,34.0852615,-99.1453349
69_BUS1,Oleander Substation,ercot_reference_exact,1.0,26.2066613,-97.6645579
9_EBUS,#9,exact,0.99,34.1423094,-103.1438579
AFTON_L_A,Afton Substation,ercot_reference_exact,1.0,33.7338394,-100.8418655
AILEEN_L_A,Abilene Aileen Substation,alias,1.0,32.4886637,-99.7002004
AIRCO_8,Airco Substation,ercot_reference_exact,1.0,28.5098979,-96.7959532
AIRLINE_LD01,Airline Substation,ercot_reference_exact,1.0,27.6957668,-97.3733939
AIRLINE_LD02,Airline Substation,ercot_reference_exact,1.0,27.6957668,-97.3733939
AIRLINE_LD03,Airline Substation,ercot_reference_exact,1.0,27.6957668,-97.3733939
AIRLINE_LD04,Airline Substation,ercot_reference_exact,1.0,27.6957668,-97.3733939
AIRLINE_V_A,Airline Substation,ercot_reference_exact,1.0,27.6957668,-97.3733939
AIRLINE_V_B,Airline Substation,ercot_reference_exact,1.0,27.6957668,-97.3733939
AIRPORT_AG1,Airport Substation,ercot_reference_exact,1.0,30.9030669,-102.9191557
AIRPRT69T,Airport Substation,ercot_reference_exact,1.0,30.9030669,-102.9191557
AIRP_EB,Airport Substation,ercot_reference_exact,1.0,30.9030669,-102.9191557
ALAZAN_L_A,Alazan Substation,ercot_reference_exact,1.0,27.5598557,-97.5022098
ALBANY_L_A,Albany Substation,ercot_reference_exact,1.0,32.72364,-99.2926454
ALBANY_V_A,Albany Substation,ercot_reference_exact,1.0,32.72364,-99.2926454
ALCOA_L_A,Alcoa Substation,ercot_reference_exact,1.0,28.6575689,-96.5576281
ALCOA_L_B,Alcoa Substation,ercot_reference_exact,1.0,28.6575689,-96.5576281
ALICE_L_A,Alice Substation,ercot_reference_exact,1.0,27.7298352,-98.0874594
ALICE_L_B,Alice Substation,ercot_reference_exact,1.0,27.7298352,-98.0874594
ALICE_V_A,Alice Substation,ercot_reference_exact,1.0,27.7298352,-98.0874594
ALP1,Bronco Substation,ercot_reference_exact,1.0,33.3005596,-103.0589404
ALPINE_L_A,Alpine Substation,ercot_reference_exact,1.0,30.3556125,-103.6632475
ALPINE_L_B,Alpine Substation,ercot_reference_exact,1.0,30.3556125,-103.6632475
ALPINE_V_A,Alpine Substation,ercot_reference_exact,1.0,30.3556125,-103.6632475
ALTUDA_L_A,Altuda Substation,ercot_reference_exact,1.0,30.2357894,-103.4380096
ALVIN,Alvin Substation,exact,0.99,29.4333127,-95.2494409
ALVIN_6490,Alvin Substation,ercot_reference_exact,1.0,29.4333127,-95.2494409
ALVIN_RN,Alvin Substation,ercot_reference_exact,1.0,29.4333127,-95.2494409
AMOCO_9X,Amoco Substation,ercot_reference_exact,1.0,31.6495484,-100.8653448
ANA,Anacacho Substation,ercot_reference_exact,1.0,29.204646,-100.1712142
ANACACHO_ANA,Anacacho Substation,ercot_reference_exact,1.0,29.204646,-100.1712142
ANA_LINE,Anacacho Substation,ercot_reference_exact,1.0,29.204646,-100.1712142
ANA_LOAD,Anacacho Substation,ercot_reference_exact,1.0,29.204646,-100.1712142
ANDERSON_A,Anderson Substation,exact,0.99,29.483879,-98.7183807
ANDERSON_L_A,Anderson Substation,exact,0.99,29.483879,-98.7183807
ANDERSON_V_A,Anderson Substation,exact,0.99,29.483879,-98.7183807
ANDICE_7702,Andice Substation,ercot_reference_exact,1.0,30.7489665,-97.875798
ANDICE_7722,Andice Substation,ercot_reference_exact,1.0,30.7489665,-97.875798
ANDICE_7732,Andice Substation,ercot_reference_exact,1.0,30.7489665,-97.875798
ANDICE_7752,Andice Substation,ercot_reference_exact,1.0,30.7489665,-97.875798
ANGL_6619,Angleton Substation,ercot_reference_exact,1.0,29.1669775,-95.4406374
ANGL_6620,Angleton Substation,ercot_reference_exact,1.0,29.1669775,-95.4406374
ANG_S794,Angstrom Substation,ercot_reference_exact,1.0,28.0443093,-97.4383661
APACHE_6388,Apache Substation,ercot_reference_exact,1.0,29.3787017,-94.9475574
APACHE_6389,Apache Substation,ercot_reference_exact,1.0,29.3787017,-94.9475574
ARROWHEAD,Arrowhead Substation,exact,0.99,35.105527,-101.8134737
ASHERTON4315,Asherton Substation,ercot_reference_exact,1.0,28.4423395,-99.7557185
ASHERTON4319,Asherton Substation,ercot_reference_exact,1.0,28.4423395,-99.7557185
ASHERTON4323,Asherton Substation,ercot_reference_exact,1.0,28.4423395,-99.7557185
ASHERTONL150,Asherton Substation,ercot_reference_exact,1.0,28.4423395,-99.7557185
ASHERTONL160,Asherton Substation,ercot_reference_exact,1.0,28.4423395,-99.7557185
ASHERTON_KH,Asherton Substation,ercot_reference_exact,1.0,28.4423395,-99.7557185
ASHERTON_LD0,Asherton Substation,ercot_reference_exact,1.0,28.4423395,-99.7557185
ASHERTON_V_A,Asherton Substation,ercot_reference_exact,1.0,28.4423395,-99.7557185
ASHERTON_V_C,Asherton Substation,ercot_reference_exact,1.0,28.4423395,-99.7557185
ATKINS_2193,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
ATKINS_2194,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
ATKINS_8001,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
ATKINS_8003,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
ATKINS_9123,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
ATKINS_9124,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
ATKINS_9127,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
ATKINS_9129,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
ATKINS_9130,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
ATKINS_EPS2,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
ATKINS_KKE,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
ATKINS_KP,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
ATKINS_KR,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
ATK_ATKINSG7,Atkins Substation,ercot_reference_exact,1.0,30.6466224,-96.3742315
AUBREY,Aubrey Substation,exact,0.99,33.3050741,-96.9998454
AURORA_KJ,Aurora Substation,ercot_reference_exact,1.0,33.0512223,-97.5482651
AUSTIN_K,Austin Substation,ercot_reference_exact,1.0,31.7830319,-106.4200852
AUSTIN_KN,Austin Substation,ercot_reference_exact,1.0,31.7830319,-106.4200852
AUSTIN_KQ,Austin Substation,ercot_reference_exact,1.0,31.7830319,-106.4200852
AUTO_DIVIDE,Divide Substation,ercot_reference_exact,1.0,31.8695145,-100.7771803
AUTO_EPS_465,Apache Substation,ercot_reference_exact,1.0,29.3787017,-94.9475574
AUTO_EPS_466,Apache Substation,ercot_reference_exact,1.0,29.3787017,-94.9475574
AVIATOR,Divide Substation,ercot_reference_exact,1.0,31.8695145,-100.7771803
AVIAT_ALL,Divide Substation,ercot_reference_exact,1.0,31.8695145,-100.7771803
AVLIN_6487,Alvin Substation,ercot_reference_exact,1.0,29.4333127,-95.2494409
B143,Gauss Substation,ercot_reference_exact,1.0,33.4789378,-99.6615509
BADERSUB92,Bader Substation,ercot_reference_exact,1.0,29.3705766,-98.9425006
BADERSUB9Y,Bader Substation,ercot_reference_exact,1.0,29.3705766,-98.9425006
BAFFIN_0012,Baffin Substation,ercot_reference_exact,1.0,27.1840025,-97.5969359
BAFFIN_ALL,Baffin Substation,ercot_reference_exact,1.0,27.1840025,-97.5969359
BAFFIN_UNIT1,Baffin Substation,ercot_reference_exact,1.0,27.1840025,-97.5969359
BAFFIN_UNIT2,Baffin Substation,ercot_reference_exact,1.0,27.1840025,-97.5969359
BAIRD_L_A,Baird City Substation,alias,1.0,32.4093367,-99.3866208
BANDERA_A,Bandera Substation,exact,0.99,29.7364823,-99.111568
BANDERA_B,Bandera Substation,exact,0.99,29.7364823,-99.111568
BANDERA_C,Bandera Substation,exact,0.99,29.7364823,-99.111568
BANQUETE_L_A,Banquete Substation,ercot_reference_exact,1.0,27.7968908,-97.7914207
BARCLAY,Barclay Substation,ercot_reference_exact,1.0,31.0759216,-97.1149891
BARNHCV_K,Barnhart Substation,ercot_reference_exact,1.0,31.2981785,-101.1623452
BARRY,Barry Substation,exact,0.99,32.1490812,-96.6659063
BARRY1_9W,Barry Substation,ercot_reference_exact,1.0,32.1490812,-96.6659063
BARRY1_9X,Barry Substation,ercot_reference_exact,1.0,32.1490812,-96.6659063
BARTLETT_AG1,Bartlett Substation,ercot_reference_exact,1.0,30.8010352,-97.4283702
BARTON,Barton Substation,ercot_reference_exact,1.0,30.2661168,-97.8195002
BARTONW,Barton Substation,ercot_reference_exact,1.0,30.2661168,-97.8195002
BARTONX,Barton Substation,ercot_reference_exact,1.0,30.2661168,-97.8195002
BARTONY,Barton Substation,ercot_reference_exact,1.0,30.2661168,-97.8195002
BARTONZ,Barton Substation,ercot_reference_exact,1.0,30.2661168,-97.8195002
BARTON_K,Barton Substation,ercot_reference_exact,1.0,30.2661168,-97.8195002
BATESVILLE,Batesville Substation,exact,0.99,28.8628827,-99.608041
BAYCITY_2644,Bay City Substation,ercot_reference_exact,1.0,28.9877151,-95.9693319
BAYCITY_L705,Bay City Substation,ercot_reference_exact,1.0,28.9877151,-95.9693319
BAYC_BESS_RN,Bay City Substation,ercot_reference_exact,1.0,28.9877151,-95.9693319
BAY_CITY_KVP,Bay City Substation,ercot_reference_exact,1.0,28.9877151,-95.9693319
BAY_CITY_KX,Bay City Substation,ercot_reference_exact,1.0,28.9877151,-95.9693319
BAY_CITY_KZL,Bay City Substation,ercot_reference_exact,1.0,28.9877151,-95.9693319
BAY_CITY_L_B,Bay City Substation,ercot_reference_exact,1.0,28.9877151,-95.9693319
BB1E,Romney Substation,ercot_reference_exact,1.0,32.2448282,-98.6739267
BB1W,Romney Substation,ercot_reference_exact,1.0,32.2448282,-98.6739267
BB2E,Romney Substation,ercot_reference_exact,1.0,32.2448282,-98.6739267
BB2W,Romney Substation,ercot_reference_exact,1.0,32.2448282,-98.6739267
BEDIAS,Bedias Substation,exact,0.99,30.7855213,-95.9657313
BEEVILLE_L_A,Beeville Substation,ercot_reference_exact,1.0,28.4249497,-97.7978679
BEEVILLE_L_B,Beeville Substation,ercot_reference_exact,1.0,28.4249497,-97.7978679
BEEVILLE_V_A,Beeville Substation,ercot_reference_exact,1.0,28.4249497,-97.7978679
BEEV_EB,Tynan Substation,ercot_reference_exact,1.0,28.1831975,-97.7722993
BEL1,Bronco Substation,ercot_reference_exact,1.0,33.3005596,-103.0589404
BENJAMIN_LD1,Benjamin Substation,ercot_reference_exact,1.0,33.5845785,-99.8009689
BERCLAIR_EB1,Berclair Substation,ercot_reference_exact,1.0,28.4933013,-97.5985205
BERCLAIR_L_A,Berclair Substation,ercot_reference_exact,1.0,28.4933013,-97.5985205
BIGFT_BUS1,Big Foot Substation,ercot_reference_exact,1.0,29.0597324,-98.9503588
BIG_FOOT_V_B,Big Foot Substation,ercot_reference_exact,1.0,29.0597324,-98.9503588
BISHOP_L_A,Bishop Substation,ercot_reference_exact,1.0,30.9045037,-95.8028353
BISSETT,Bissett Substation,exact,0.99,33.3516818,-100.2099813
BLESSING,Blessing Substation,exact,0.99,28.8865088,-96.1907981
BLESSING_L_A,Blessing Substation,ercot_reference_exact,1.0,28.8865088,-96.1907981
BLESSING_V_A,Blessing Substation,ercot_reference_exact,1.0,28.8865088,-96.1907981
BLESSING_V_B,Blessing Substation,ercot_reference_exact,1.0,28.8865088,-96.1907981
BLT_FLK,Faulkner Substation,ercot_reference_exact,1.0,31.261031,-103.7931847
BLUEJAY_RN,Iola Substation,ercot_reference_exact,1.0,30.7315278,-96.0463321
BLUFFS_L_A,Bluffs Substation,ercot_reference_exact,1.0,31.4355093,-100.5072218
BOBCAT_K,Bobcat Hills Substation,alias,1.0,31.1050037,-102.2965739
BOCEN,Bordas Substation,ercot_reference_exact,1.0,27.3211338,-98.9980687
BOO1,Matador Substation,ercot_reference_exact,1.0,34.0112867,-100.8318732
BOOTLEG_UN1,Bootleg Substation,ercot_reference_exact,1.0,30.994457,-102.2914862
BORDAS_345,Bordas Substation,ercot_reference_exact,1.0,27.3211338,-98.9980687
BOSQUE,Bosque Substation,ercot_reference_exact,1.0,31.6858773,-97.3750445
BOTINES_L_A,Botines Substation,ercot_reference_exact,1.0,27.6854295,-99.480509
BOYD,Boyd Substation,ercot_reference_exact,1.0,35.2119602,-97.4755592
BRAND,Brand Substation,ercot_reference_exact,1.0,32.7834986,-100.944338
BRAND_B_BD,Brand Substation,ercot_reference_exact,1.0,32.7834986,-100.944338
BRAND_B_FAIR,Brand Substation,ercot_reference_exact,1.0,32.7834986,-100.944338
BRAND_T2,Brand Substation,ercot_reference_exact,1.0,32.7834986,-100.944338
BRAUNIG,Braunig Switchyard,alias,1.0,29.2580309,-98.3826843
BRAUNIG_CC1,Braunig Switchyard,alias,1.0,29.2580309,-98.3826843
BRAUNIG_E,Braunig Switchyard,alias,1.0,29.2580309,-98.3826843
BRAZ_0025,Brazoria Substation,ercot_reference_exact,1.0,29.0622656,-95.5775752
BRAZ_6633,Brazoria Substation,ercot_reference_exact,1.0,29.0622656,-95.5775752
BRAZ_6634,Brazoria Substation,ercot_reference_exact,1.0,29.0622656,-95.5775752
BRAZ_6637,Brazoria Substation,ercot_reference_exact,1.0,29.0622656,-95.5775752
BRAZ_6638,Brazoria Substation,ercot_reference_exact,1.0,29.0622656,-95.5775752
BRIAR,Briar Substation,ercot_reference_exact,1.0,32.9792464,-97.5496874
BRIDGES,Bridges Substation,exact,0.99,33.1232187,-96.8597684
BRISCOE_WIND,Briscoe Wind Farm Substation,alias,1.0,34.3925076,-101.314887
BRNT_L_A,Bronte Substation,ercot_reference_exact,1.0,31.891341,-100.2933062
BROADVIEW_C,Broadview Substation,exact,0.99,29.4790491,-98.5862856
BRODIE_K,Brodie Lane Substation,alias,1.0,30.1876914,-97.8482193
BROOKS_A,Brooks Field Substation,alias,1.0,29.334543,-98.4497995
BROOKS_B,Brooks Field Substation,alias,1.0,29.334543,-98.4497995
BROOKS_L_A,Brooks Field Substation,alias,1.0,29.334543,-98.4497995
BRPANGLE_RN,Angleton Substation,ercot_reference_exact,1.0,29.1669775,-95.4406374
BRP_BRAZ_RN,Brazoria Substation,ercot_reference_exact,1.0,29.0622656,-95.5775752
BRP_PBL1_RN,Pueblo Substation,ercot_reference_exact,1.0,28.6789845,-100.4637508
BRP_PBL2_RN,Pueblo Substation,ercot_reference_exact,1.0,28.6789845,-100.4637508
BRP_SWNY_RN,Sweeny Substation,ercot_reference_exact,1.0,29.0554086,-95.6871314
BRUNI_AG1,Bruni Substation,ercot_reference_exact,1.0,27.4355266,-98.8299803
BRYNST2_8Y,Bryan Substation,ercot_reference_exact,1.0,28.9195013,-95.3760689
BRYNST2_8Z,Bryan Substation,ercot_reference_exact,1.0,28.9195013,-95.3760689
BRYN_DANG1,Dansby Substation,ercot_reference_exact,1.0,30.7221456,-96.4588366
BRYN_DANG2,Dansby Substation,ercot_reference_exact,1.0,30.7221456,-96.4588366
BRYN_DANG3,Dansby Substation,ercot_reference_exact,1.0,30.7221456,-96.4588366
BRYN_DSBY13Y,Dansby Substation,ercot_reference_exact,1.0,30.7221456,-96.4588366
BRYN_DSBY69,Dansby Substation,ercot_reference_exact,1.0,30.7221456,-96.4588366
BRYN_EAST138,East Plant Substation,ercot_reference_exact,1.0,35.2144763,-101.804028
BRYN_EAST13Y,East Plant Substation,ercot_reference_exact,1.0,35.2144763,-101.804028
BRYN_EAST69,East Plant Substation,ercot_reference_exact,1.0,35.2144763,-101.804028
BRYN_EAST69P,East Plant Substation,ercot_reference_exact,1.0,35.2144763,-101.804028
BRYN_EAST69V,East Plant Substation,ercot_reference_exact,1.0,35.2144763,-101.804028
BRYN_MILLICZ,Millican Substation,ercot_reference_exact,1.0,30.4756794,-96.2159379
BRYN_SNOOKZ,Snook Substation,ercot_reference_exact,1.0,30.5365844,-96.4497755
BRYN_SOUTHZ,South Substation,ercot_reference_exact,1.0,33.0062875,-97.0108813
BRYN_TABOR,Tabor Substation,ercot_reference_exact,1.0,30.7159983,-96.3646632
BS_MILO4A,Milo Substation,ercot_reference_exact,1.0,27.6110314,-99.4999283
BTLG_1,Bootleg Substation,ercot_reference_exact,1.0,30.994457,-102.2914862
BTMN1_EB,Butman Substation,ercot_reference_exact,1.0,32.449401,-100.0739313
BU789,Burleson Substation,ercot_reference_exact,1.0,30.214689,-97.7367219
BUCKEYE_A,Buckeye Substation,exact,0.99,32.8281471,-103.6075603
BUCKEYE_L_A,Buckeye Substation,exact,0.99,32.8281471,-103.6075603
BUCKHOLTS,Buckholts Substation,exact,0.99,30.8505013,-97.1945171
BUDA_1388,Buda Substation,ercot_reference_exact,1.0,30.0753952,-97.851129
BUDA_1389,Buda Substation,ercot_reference_exact,1.0,30.0753952,-97.851129
BUDA_3180,Buda Substation,ercot_reference_exact,1.0,30.0753952,-97.851129
BUDA_3830,Buda Substation,ercot_reference_exact,1.0,30.0753952,-97.851129
BUDA_5192,Buda Substation,ercot_reference_exact,1.0,30.0753952,-97.851129
BUDA_RN,Buda Substation,ercot_reference_exact,1.0,30.0753952,-97.851129
BUNSEN_BUS1,Bunsen Substation,ercot_reference_exact,1.0,27.7616781,-97.818324
BUNSEN_BUS2,Bunsen Substation,ercot_reference_exact,1.0,27.7616781,-97.818324
BURLES13,Burleson Substation,ercot_reference_exact,1.0,30.214689,-97.7367219
BURLES13S,Burleson Substation,ercot_reference_exact,1.0,30.214689,-97.7367219
BURLES13X,Burleson Substation,ercot_reference_exact,1.0,30.214689,-97.7367219
BURLES13Y,Burleson Substation,ercot_reference_exact,1.0,30.214689,-97.7367219
BURLES13YZ,Burleson Substation,ercot_reference_exact,1.0,30.214689,-97.7367219
BURLESON,Burleson Substation,exact,0.99,30.214689,-97.7367219
BUS2,Oleander Substation,ercot_reference_exact,1.0,26.2066613,-97.6645579
BUSA_1,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
BUSB_1,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
BUS_1132,Del Mar Substation,ercot_reference_exact,1.0,27.5761399,-99.4662389
BUS_138_1,Lyssy Substation,ercot_reference_exact,1.0,28.8943977,-98.1200535
BUS_B061,Junction Substation,ercot_reference_exact,1.0,30.4924069,-99.770646
BUS_S147,Airline Substation,ercot_reference_exact,1.0,27.6957668,-97.3733939
BUS_S576,Gregory Substation,ercot_reference_exact,1.0,27.9232997,-97.3092544
BUS_S718,Airline Substation,ercot_reference_exact,1.0,27.6957668,-97.3733939
BUS_SWT04H5,Gohlke Substation,ercot_reference_exact,1.0,28.7464532,-96.7331978
BUTLER,Butler Substation,exact,0.99,30.3894531,-97.3247387
BYRDR_ES_ALL,Sweeny Substation,ercot_reference_exact,1.0,29.0554086,-95.6871314
B_DAVIS_CC1,Fort Davis Substation,alias,1.0,30.5852055,-103.8985511
B_DAVIS_K,Fort Davis Substation,alias,1.0,30.5852055,-103.8985511
B_DAVIS_L_A,Fort Davis Substation,alias,1.0,30.5852055,-103.8985511
B_DAVIS_V_A,Fort Davis Substation,alias,1.0,30.5852055,-103.8985511
B_DAVIS_V_B,Fort Davis Substation,alias,1.0,30.5852055,-103.8985511
CABANISS_LD2,Cabaniss Substation,ercot_reference_exact,1.0,27.7204189,-97.4377315
CABANISS_L_A,Cabaniss Substation,ercot_reference_exact,1.0,27.7204189,-97.4377315
CADDO_8X,Caddo Substation,ercot_reference_exact,1.0,29.3795655,-94.9441281
CAGNON_L_A,Cagnon Road Substation,alias,1.0,29.4161433,-98.7181849
CALHOUN_ALL,Joslin Substation,ercot_reference_exact,1.0,28.6487411,-96.5464448
CALLAHAN_V_A,Callahan Divide Wind Substation,alias,1.0,32.3005452,-99.9740716
CALVERT_K,Calvert Substation,ercot_reference_exact,1.0,31.0084926,-96.8020353
CALVERT_KQ,Calvert Substation,ercot_reference_exact,1.0,31.0084926,-96.8020353
CAMERON,Cameron Substation,ercot_reference_exact,1.0,29.9187179,-95.6499714
CAMERONY,Cameron Substation,ercot_reference_exact,1.0,29.9187179,-95.6499714
CAMERONZ,Cameron Substation,ercot_reference_exact,1.0,29.9187179,-95.6499714
CAMERON_X,Cameron Substation,ercot_reference_exact,1.0,29.9187179,-95.6499714
CAMERON_Z,Cameron Substation,ercot_reference_exact,1.0,29.9187179,-95.6499714
CANTWELL_K,Cantwell Substation,ercot_reference_exact,1.0,27.8114012,-97.4443703
CANTWELL_L_A,Cantwell Substation,ercot_reference_exact,1.0,27.8114012,-97.4443703
CANTWELL_L_B,Cantwell Substation,ercot_reference_exact,1.0,27.8114012,-97.4443703
CANTWELL_V_A,Cantwell Substation,ercot_reference_exact,1.0,27.8114012,-97.4443703
CANTWELL_V_B,Cantwell Substation,ercot_reference_exact,1.0,27.8114012,-97.4443703
CANTWELL_V_D,Cantwell Substation,ercot_reference_exact,1.0,27.8114012,-97.4443703
CANYON,Canyon Substation,exact,0.99,29.9115328,-97.9000971
CAPITOL_C,Capitol Cement Substation,alias,1.0,29.5479943,-98.4196778
CAPITOL_D,Capitol Cement Substation,alias,1.0,29.5479943,-98.4196778
CAPOTE_K,Capote Substation,ercot_reference_exact,1.0,29.5683694,-97.8782545
CAPRIDG4_CR4,Divide Substation,ercot_reference_exact,1.0,31.8695145,-100.7771803
CAPRIDGE_ALL,Divide Substation,ercot_reference_exact,1.0,31.8695145,-100.7771803
CARDINAL_K,Cardinal Substation,ercot_reference_exact,1.0,32.4217772,-103.1907153
CARDINAL_KF,Cardinal Substation,ercot_reference_exact,1.0,32.4217772,-103.1907153
CARDINAL_KO,Cardinal Substation,ercot_reference_exact,1.0,32.4217772,-103.1907153
CARDINAL_Z,Cardinal Substation,ercot_reference_exact,1.0,32.4217772,-103.1907153
CARLOS,Carlos Substation,exact,0.99,30.5929156,-96.1000618
CARLTON,Carlton Substation,ercot_reference_exact,1.0,31.9835266,-98.1902108
CASTLE_A,Castle Substation,exact,0.99,32.9213526,-96.6141921
CASTLE_B,Castle Substation,exact,0.99,32.9213526,-96.6141921
CASTLE_C,Castle Substation,exact,0.99,32.9213526,-96.6141921
CAYOTE_AG1,Cayote Substation,ercot_reference_exact,1.0,31.8144658,-97.3964502
CBRT_L_A,Carlsbad Sub,ercot_reference_exact,1.0,32.445269,-104.200344
CFB_LOAD3,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
CFB_LOAD4,Formosa Substation,ercot_reference_exact,1.0,28.6836299,-96.5510875
CHOATE_1,Choate Substation,ercot_reference_exact,1.0,28.8155136,-97.7406401
CHT_M,Choate Substation,ercot_reference_exact,1.0,28.8155136,-97.7406401
CHT_X,Choate Substation,ercot_reference_exact,1.0,28.8155136,-97.7406401
CHULIE_A,Chulie Substation,exact,0.99,29.5112259,-98.4771356
CHULIE_D,Chulie Substation,exact,0.99,29.5112259,-98.4771356
CHURCH1_EB,Church Substation,ercot_reference_exact,1.0,32.3671438,-99.5255088
CITGO_NO_V_A,Citgo North Oak Park Substation,alias,1.0,27.8142737,-97.4270482
CITGO_NO_V_B,Citgo North Oak Park Substation,alias,1.0,27.8142737,-97.4270482
CLCR1_KV,Gauss Substation,ercot_reference_exact,1.0,33.4789378,-99.6615509
CLYDE_L_A,Clyde Substation,ercot_reference_exact,1.0,32.4156708,-99.5044195
CLYDE_V_A,Clyde Substation,ercot_reference_exact,1.0,32.4156708,-99.5044195
CN2,Mcneil Substation,ercot_reference_exact,1.0,30.3929592,-97.6892898
COLETO_L_A,Coleto Creek Substation,alias,1.0,28.7168943,-97.2128424
COLETO_L_K,Coleto Creek Substation,alias,1.0,28.7168943,-97.2128424
COLETO_V_A,Coleto Creek Substation,alias,1.0,28.7168943,-97.2128424
COLETO_V_B,Coleto Creek Substation,alias,1.0,28.7168943,-97.2128424
COLISEUM_A,Coliseum Substation,exact,0.99,29.4326262,-98.4443385
COLISEUM_B,Coliseum Substation,exact,0.99,29.4326262,-98.4443385
COLISEUM_C,Coliseum Substation,exact,0.99,29.4326262,-98.4443385
COMANCHE_8,Comanche,alias,1.0,34.5436294,-98.3224236
COMSTO_B131,Comstock Substation,ercot_reference_exact,1.0,29.7474583,-101.1394552
COMSTO_LD02,Comstock Substation,ercot_reference_exact,1.0,29.7474583,-101.1394552
CONCHO1KV_BS,Rusthill Substation,ercot_reference_exact,1.0,31.4517257,-100.4248235
CONCHO2KV_BS,Rusthill Substation,ercot_reference_exact,1.0,31.4517257,-100.4248235
CONOCO_L_A,Conoco Substation,ercot_reference_exact,1.0,30.6392413,-102.943661
CONOCO_L_B,Conoco Substation,ercot_reference_exact,1.0,30.6392413,-102.943661
CONOCO_V_A,Conoco Substation,ercot_reference_exact,1.0,30.6392413,-102.943661
CONOCO_V_B,Conoco Substation,ercot_reference_exact,1.0,30.6392413,-102.943661
CORDELE_1,Cordele Substation,ercot_reference_exact,1.0,29.0780313,-96.5541101
CORDELE_2,Cordele Substation,ercot_reference_exact,1.0,29.0780313,-96.5541101
COTULLA_LD_1,Cotulla Substation,ercot_reference_exact,1.0,28.4481734,-99.2549959
COTULLA_LD_2,Cotulla Substation,ercot_reference_exact,1.0,28.4481734,-99.2549959
COTULLA_RN,Cotulla Substation,ercot_reference_exact,1.0,28.4481734,-99.2549959
COTULL_B131,Cotulla Substation,ercot_reference_exact,1.0,28.4481734,-99.2549959
COTULL_B132,Cotulla Substation,ercot_reference_exact,1.0,28.4481734,-99.2549959
COT_L473,Cotulla Substation,ercot_reference_exact,1.0,28.4481734,-99.2549959
COT_L958,Cotulla Substation,ercot_reference_exact,1.0,28.4481734,-99.2549959
CRANE_9,Crane Substation,ercot_reference_exact,1.0,31.4098418,-102.3386148
CRANE_9W,Crane Substation,ercot_reference_exact,1.0,31.4098418,-102.3386148
CRAWFORD,Crawford Substation,ercot_reference_exact,1.0,31.5402084,-97.4089206
CROSS_1,Cross Substation,ercot_reference_exact,1.0,34.3439922,-100.8939338
CRWL_L_A,Crowell Substation,ercot_reference_exact,1.0,33.9822943,-99.7227764
CRWL_V_A,Crowell Substation,ercot_reference_exact,1.0,33.9822943,-99.7227764
CRYO_LD01,Cryo Substation,ercot_reference_exact,1.0,31.0468014,-103.72069
CRYSTAL_V_A,Crystal City Substation,alias,1.0,28.6900179,-99.8121491
CTE5TR1,Coyote Substation,ercot_reference_exact,1.0,31.8134055,-106.178402
CTEMOBILE,Coyote Substation,ercot_reference_exact,1.0,31.8134055,-106.178402
CUSTER,Custer Substation,exact,0.99,33.1598323,-96.7524443
CY01,Coyote Substation,ercot_reference_exact,1.0,31.8134055,-106.178402
CY02,Coyote Substation,ercot_reference_exact,1.0,31.8134055,-106.178402
CYU1,Coyote Substation,ercot_reference_exact,1.0,31.8134055,-106.178402
CYU2,Coyote Substation,ercot_reference_exact,1.0,31.8134055,-106.178402
CYU3,Coyote Substation,ercot_reference_exact,1.0,31.8134055,-106.178402
DANSBY_0001,Dansby Substation,ercot_reference_exact,1.0,30.7221456,-96.4588366
DANSBY_2584,Dansby Substation,ercot_reference_exact,1.0,30.7221456,-96.4588366
