NAME,CITY,COUNTY,STATE,LATITUDE,LONGITUDE,LINES,MAX_VOLT,MIN_VOLT,OWNER,TYPE,STATUS,source_dataset
Tyler Substation,,,TX,32.2798012,-95.3464743,1,345.0,138.0,,transmission,IN SERVICE,OSM
Watermill Substation,,,TX,32.5586511,-96.726362,1,345.0,13.0,,transmission,IN SERVICE,OSM
West Plano Substation,,,TX,33.0126726,-96.7774426,1,345.0,138.0,,transmission,IN SERVICE,OSM
Western Trail Wind Farm Substation,,,TX,33.8432241,-99.057378,1,345.0,345.0,,,IN SERVICE,OSM
Wolf Hollow Substation,,,TX,32.3354372,-97.732226,1,345.0,345.0,,transmission,IN SERVICE,OSM
Yoakum Substation,,,TX,33.1253054,-102.7660413,1,345.0,115.0,,transmission,IN SERVICE,OSM
Amarillo South Interchange,,,TX,35.0996971,-101.8639121,1,230.0,115.0,Xcel Energy,transmission,IN SERVICE,OSM
Antelope Station Switchyard,,,TX,33.865477,-101.8426087,1,230.0,230.0,Golden Spread Electric Cooperative,transmission,IN SERVICE,OSM
Batiste Creek Substation,,,TX,30.2328245,-94.6816443,1,230.0,230.0,Sam Houston Electric Cooperative,distribution,IN SERVICE,OSM
Bushland Interchange,,,TX,35.147888,-102.0985369,1,230.0,115.0,Xcel Energy,transmission,IN SERVICE,OSM
Carlisle Interchange,,,TX,33.5911348,-101.9669157,1,230.0,69.0,Xcel Energy,transmission,IN SERVICE,OSM
Channing Substation,,,TX,35.6888513,-102.3266766,1,230.0,34.5,Xcel Energy,distribution,IN SERVICE,OSM
Cirrus Substation,,,TX,33.0329378,-101.6837118,1,230.0,230.0,Cirrus Wind Energy,transmission,IN SERVICE,OSM
Deaf Smith Interchange,,,TX,34.8207776,-102.3608448,1,230.0,115.0,Xcel Energy,transmission,IN SERVICE,OSM
East Plant Substation,,,TX,35.2144763,-101.804028,1,230.0,69.0,Xcel Energy,transmission,IN SERVICE,OSM
Elk City Substation,,,TX,35.388391,-99.3984923,1,230.0,69.0,Public Service Company of Oklahoma,transmission,IN SERVICE,OSM
Grapevine Interchange,,,TX,35.4019438,-100.8909778,1,230.0,115.0,Xcel Energy,transmission,IN SERVICE,OSM
Grassland Interchange,,,TX,33.1799745,-101.6850188,1,230.0,115.0,Xcel Energy,transmission,IN SERVICE,OSM
Harrington Switchyard,,,TX,35.2964471,-101.7472585,1,230.0,230.0,Xcel Energy,generation,IN SERVICE,OSM
Howard Substation,,,TX,35.4308009,-100.2799081,1,230.0,115.0,CPS Energy,yes,IN SERVICE,OSM
Hutchinson County Interchange,,,TX,35.6316654,-101.4399063,1,230.0,69.0,Xcel Energy,transmission,IN SERVICE,OSM
Jones Station,,,TX,33.5225592,-101.7389603,1,230.0,230.0,Xcel Energy,transmission,IN SERVICE,OSM
Laredo Vft South Yard,,,TX,27.5701178,-99.5094777,1,230.0,138.0,American Electric Power,transmission,IN SERVICE,OSM
Lubbock East Interchange,,,TX,33.5712191,-101.7914901,1,230.0,69.0,Xcel Energy,transmission,IN SERVICE,OSM
Lubbock South Interchange,,,TX,33.5116755,-101.8262887,1,230.0,69.0,Xcel Energy,transmission,IN SERVICE,OSM
Moore County Substation,,,TX,35.9667759,-101.8630795,1,230.0,115.0,Xcel Energy,transmission,IN SERVICE,OSM
Nichols Switchyard,,,TX,35.2834978,-101.7452844,1,230.0,115.0,Xcel Energy,generation,IN SERVICE,OSM
Ochiltree Interchange,,,TX,36.4088605,-100.8170875,1,230.0,115.0,Xcel Energy,distribution,IN SERVICE,OSM
Osm_Way_449786772,,,TX,36.0682731,-102.5358878,1,230.0,115.0,Xcel Energy,transmission,IN SERVICE,OSM
Pringle Interchange,,,TX,35.9948194,-101.3919929,1,230.0,115.0,Xcel Energy,transmission,IN SERVICE,OSM
Randall County Interchange,,,TX,35.1484801,-101.7757785,1,230.0,115.0,Xcel Energy,transmission,IN SERVICE,OSM
Rolling Hills Interchange,,,TX,35.2956616,-101.8409848,1,230.0,115.0,Xcel Energy,transmission,IN SERVICE,OSM
San Juan Substation,,,TX,33.9612565,-103.8295703,1,230.0,230.0,NextEra Energy Resources,generation,IN SERVICE,OSM
Wildorado Wind Substation,,,TX,35.2820157,-102.3163302,1,230.0,34.5,NRG Energy,transmission,IN SERVICE,OSM
Wolfforth Interchange,,,TX,33.4915119,-102.0556732,1,230.0,115.0,Xcel Energy,transmission,IN SERVICE,OSM
Carlsbad Sub,,,TX,32.445269,-104.200344,1,230.0,115.0,,distribution,IN SERVICE,OSM
Cunningham Substation,,,TX,32.7132468,-103.3530284,1,230.0,115.0,,transmission,IN SERVICE,OSM
Denver City Substation,,,TX,32.9728238,-102.7433121,1,230.0,230.0,,,IN SERVICE,OSM
Kiowa 2 Sub,,,TX,32.5059026,-103.9655326,1,230.0,69.0,,transmission,IN SERVICE,OSM
Newhart,,,TX,34.4671951,-102.0690363,1,230.0,115.0,,transmission,IN SERVICE,OSM
Pleasant Hill Substation,,,TX,34.4883471,-103.1462456,1,230.0,230.0,,distribution,IN SERVICE,OSM
San Juan Tap,,,TX,33.9907203,-103.8583864,1,230.0,230.0,,switching,IN SERVICE,OSM
Seminole,,,TX,32.7828601,-102.6756116,1,230.0,115.0,,transmission,IN SERVICE,OSM
Seven Rivers Substation,,,TX,32.5807504,-104.4135869,1,230.0,115.0,,transmission,IN SERVICE,OSM
Swisher,,,TX,34.3990115,-101.7953576,1,230.0,115.0,,transmission,IN SERVICE,OSM
Vfw Park Substation,,,TX,29.9617857,-93.8972247,1,230.0,230.0,,transmission,IN SERVICE,OSM
Wheeler Substation,,,TX,35.372848,-100.243781,1,230.0,115.0,,transmission,IN SERVICE,OSM
Van Buren Substation,,,TX,35.2171109,-101.8386758,1,161.0,69.0,Xcel Energy; Southwestern Power Administration,distribution,IN SERVICE,OSM
16Th Street Substation,,,TX,30.9004025,-102.8732426,1,138.0,69.0,Texas-New Mexico Power,transmission,IN SERVICE,OSM
221 - Nasa Substation,,,TX,29.563161,-95.085244,1,138.0,13.8,National Aeronautics and Space Administration,industrial,IN SERVICE,OSM
36Th Street Substation,,,TX,29.3980748,-98.5689914,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM
Aa Pipeline Substation,,,TX,31.764229,-103.1763229,1,138.0,138.0,Texas-New Mexico Power,industrial,IN SERVICE,OSM
Abilene Aileen Substation,,,TX,32.4886637,-99.7002004,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM
Abilene East Substation,,,TX,32.4527876,-99.699777,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM
Abilene East Switching Station,,,TX,32.4533109,-99.6980186,1,138.0,138.0,American Electric Power,transmission,IN SERVICE,OSM
Abilene Elm Creek Substation,,,TX,32.4580538,-99.7895292,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM
Abilene Industrial Park Substation,,,TX,32.4651945,-99.8113581,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM
Abilene Northwest Substation,,,TX,32.5028,-99.7898766,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM
Abilene Rebecca Lane Substation,,,TX,32.3944181,-99.7826959,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM
Abilene South Substation,,,TX,32.35902,-99.7512193,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM
Abilene Twilight Trails Substation,,,TX,32.4173836,-99.787209,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM
Ackerly Substation,,,TX,32.5945604,-101.7879834,1,138.0,138.0,Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM
Adamsville Substation,,,TX,31.2297741,-98.1593374,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM
Air Liquide Substation,,,TX,27.8148983,-97.4779812,1,138.0,69.0,American Electric Power; Air Liquide,industrial,IN SERVICE,OSM
Airco Substation,,,TX,28.5098979,-96.7959532,1,138.0,138.0,American Electric Power,industrial,IN SERVICE,OSM
Airline Substation,,,TX,27.6957668,-97.3733939,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM
Airport Substation,,,TX,30.9030669,-102.9191557,1,138.0,69.0,Texas-New Mexico Power; Brownsville Public Utilities Board,distribution,IN SERVICE,OSM
Alamo Cement Substation,,,TX,29.611783,-98.3744229,1,138.0,138.0,CPS Energy,industrial,IN SERVICE,OSM
Alazan Substation,,,TX,27.5598557,-97.5022098,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM
Alcoa Substation,,,TX,28.6575689,-96.5576281,1,138.0,138.0,Alcoa,industrial,IN SERVICE,OSM
Alice Substation,,,TX,27.7298352,-98.0874594,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM
Altus Substation,,,TX,34.6670776,-99.3431239,1,138.0,138.0,Public Service Company of Oklahoma,distribution,IN SERVICE,OSM
Alum Creek Substation,,,TX,30.065852,-97.2331286,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM
Alvin Substation,,,TX,29.4333127,-95.2494409,1,138.0,12.5,Texas-New Mexico Power,distribution,IN SERVICE,OSM
Amd Substation,,,TX,29.4494757,-98.6400584,1,138.0,138.0,CPS Energy; Austin Energy,industrial,IN SERVICE,OSM
Amoco Substation,,,TX,31.6495484,-100.8653448,1,138.0,69.0,Amoco; Texas-New Mexico Power,industrial,IN SERVICE,OSM
Anacacho Substation,,,TX,29.204646,-100.1712142,1,138.0,34.5,E.ON,transmission,IN SERVICE,OSM
Anderson Substation,,,TX,29.483879,-98.7183807,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM
Andice Substation,,,TX,30.7489665,-97.875798,1,138.0,69.0,Pedernales Electric Cooperative,transmission,IN SERVICE,OSM
Angleton Substation,,,TX,29.1669775,-95.4406374,1,138.0,12.5,Texas-New Mexico Power,distribution,IN SERVICE,OSM
Angus Valley Substation,,,TX,30.4004696,-97.7776692,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM
Antler Substation,,,TX,29.7768041,-98.4133703,1,138.0,24.9,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM
Apache Substation,,,TX,29.3787017,-94.9475574,1,138.0,138.0,Texas-New Mexico Power,industrial,IN SERVICE,OSM
Aransas Pass Substation,,,TX,27.9268503,-97.1817571,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM
Armstrong Substation,,,TX,26.9272072,-97.7896753,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM
Asherton Substation,,,TX,28.4423395,-99.7557185,1,138.0,12.5,American Electric Power,transmission,IN SERVICE,OSM
Ashton Woods,,,TX,30.4432169,-97.705001,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM
Aspermont Substation,,,TX,33.1395697,-100.2262434,1,138.0,69.0,American Electric Power; Brazos Electric,transmission,IN SERVICE,OSM
Asphalt Mines Substation,,,TX,29.1881584,-100.0242075,1,138.0,12.5,American Electric Power,distribution,IN SERVICE,OSM
Aubrey Substation,,,TX,33.3050741,-96.9998454,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM
Aurora Substation,,,TX,33.0512223,-97.5482651,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM
Austin Dam Substation,,,TX,30.2932723,-97.7843888,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM
Austin Road Substation,,,TX,29.503893,-98.4080401,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM
Avery Ranch Substation,,,TX,30.491385,-97.7878844,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM
Balcones Substation,,,TX,30.4610514,-97.8302013,1,138.0,138.0,Pedernales Electric Cooperative; Austin Energy,distribution,IN SERVICE,OSM
Ballinger Substation,,,TX,31.741174,-99.9445568,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM
Bandera Road Substation,,,TX,29.4987428,-98.6098512,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM
Bandera Substation,,,TX,29.7364823,-99.111568,1,138.0,12.5,Bandera Electric Cooperative,transmission,IN SERVICE,OSM
Barney Davis Substation,,,TX,27.6077243,-97.313072,1,138.0,138.0,American Electric Power,transmission,IN SERVICE,OSM
Barrilla Draw Substation,,,TX,31.2574365,-103.4307428,1,138.0,138.0,Texas-New Mexico Power,distribution,IN SERVICE,OSM
Barrilla Junction Substation,,,TX,30.9472594,-103.3653624,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM
Barton Substation,,,TX,30.2661168,-97.8195002,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM
Bastrop Substation,,,TX,30.1302704,-97.3210771,1,138.0,138.0,Bastrop Substation,distribution,IN SERVICE,OSM
Bastrop West Substation,,,TX,30.1017275,-97.3351778,1,138.0,12.5,Lower Colorado River Authority,distribution,IN SERVICE,OSM
Batesville Substation,,,TX,28.8628827,-99.608041,1,138.0,69.0,South Texas Electric Cooperative,transmission,IN SERVICE,OSM
Bay City Substation,,,TX,28.9877151,-95.9693319,1,138.0,69.0,American Electric Power; South Texas Electric Cooperative,distribution,IN SERVICE,OSM
Bear Grass Substation,,,TX,31.3769847,-96.2062868,1,138.0,138.0,Brazos Electric,transmission,IN SERVICE,OSM
Beback Substation,,,TX,29.7971016,-97.9556043,1,138.0,12.5,Bluebonnet Electric Cooperative,distribution,IN SERVICE,OSM
Beck Road Substation,,,TX,29.381971,-98.3184823,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM
Bedias Substation,,,TX,30.7855213,-95.9657313,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM
Bee Creek Substation,,,TX,30.2938593,-97.7895171,1,138.0,138.0,Austin Energy; Pedernales Electric Cooperative,distribution,IN SERVICE,OSM
Bell County Switching Station,,,TX,31.0100367,-97.393538,1,138.0,69.0,Brazos Electric,transmission,IN SERVICE,OSM
Bellville South Substation,,,TX,29.9242682,-96.2559254,1,138.0,69.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM
Bellville Substation,,,TX,29.9592914,-96.2634366,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM
Ben Ficklin Substation,,,TX,31.4023602,-100.4383111,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM
Benjamin Substation,,,TX,33.5845785,-99.8009689,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM
Berea Substation,,,TX,31.3583164,-95.3185643,1,138.0,138.0,Houston County Electric Cooperative,distribution,IN SERVICE,OSM
Bergstrom Substation,,,TX,30.2190626,-97.6725994,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM
Bertram Substation,,,TX,30.7548787,-98.0537672,1,138.0,138.0,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM
Bevo Substation,,,TX,28.4965119,-99.8401056,1,138.0,69.0,South Texas Electric Cooperative,transmission,IN SERVICE,OSM
Big Foot Substation,,,TX,29.0597324,-98.9503588,1,138.0,12.5,American Electric Power; South Texas Electric Cooperative,transmission,IN SERVICE,OSM
Big Lake Substation,,,TX,31.1849068,-101.4606409,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM
Big Wells Substation,,,TX,28.5653262,-99.535837,1,138.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
Bimont Substation,,,TX,29.6476455,-95.0554348,1,138.0,138.0,Air Liquide,industrial,IN SERVICE,OSM
Biport Substation,,,TX,28.986081,-95.3385261,1,138.0,138.0,Air Liquide,industrial,IN SERVICE,OSM
Birds Of Prey Substation,,,TX,31.3741027,-103.426795,1,138.0,138.0,Texas-New Mexico Power,distribution,IN SERVICE,OSM
Birds Of Prey Tap,,,TX,31.3780024,-103.4237293,1,138.0,138.0,Texas-New Mexico Power,transmission,IN SERVICE,OSM
Bishop Substation,,,TX,30.9045037,-95.8028353,1,138.0,69.0,Brazos Electric; American Electric Power,distribution,IN SERVICE,OSM
Black Bayou Substation,,,TX,28.6424013,-96.9196591,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM
Blewett Substation,,,TX,29.2002387,-100.0378963,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM
Blockhouse Substation,,,TX,30.5483726,-97.8382414,1,138.0,138.0,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM
Blossom Substation,,,TX,29.5464422,-98.4594137,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM
Bluebonnet Substation,,,TX,30.1219676,-97.4343224,1,138.0,24.9,Bluebonnet Electric Cooperative,distribution,IN SERVICE,OSM
Bluffs Substation,,,TX,31.4355093,-100.5072218,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM
Boerne Cico Substation,,,TX,29.7711649,-98.7760782,1,138.0,12.5,Lower Colorado River Authority,distribution,IN SERVICE,OSM
Boerne Substation,,,TX,29.804201,-98.7257622,1,138.0,12.5,Lower Colorado River Authority,distribution,IN SERVICE,OSM
Bold Springs Substation,,,TX,30.7615991,-94.9518015,1,138.0,138.0,Sam Houston Electric Cooperative,distribution,IN SERVICE,OSM
Bone Springs Substation,,,TX,31.5312576,-103.3556863,1,138.0,138.0,Texas-New Mexico Power,industrial,IN SERVICE,OSM
Bone Springs Tap,,,TX,31.5446502,-103.4108453,1,138.0,138.0,Texas-New Mexico Power,transmission,IN SERVICE,OSM
Bosque Substation,,,TX,31.6858773,-97.3750445,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM
Botines Substation,,,TX,27.6854295,-99.480509,1,138.0,25.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
Boyd Substation,,,TX,35.2119602,-97.4755592,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM
Brackettville Substation,,,TX,29.3246289,-100.3923513,1,138.0,12.5,Rio Grande Electric Cooperative; American Electric Power,distribution,IN SERVICE,OSM
Brand Substation,,,TX,32.7834986,-100.944338,1,138.0,138.0,Kinder Morgan; Garland Power & Light,industrial,IN SERVICE,OSM
Braunig Switchyard,,,TX,29.2580309,-98.3826843,1,138.0,138.0,CPS Energy,transmission,IN SERVICE,OSM
Brazoria Substation,,,TX,29.0622656,-95.5775752,1,138.0,12.5,Texas-New Mexico Power,transmission,IN SERVICE,OSM
Brazos Electric Substation,,,TX,33.0486304,-97.2065908,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM
Brazos Wind 1 Substation,,,TX,32.9525989,-101.1295999,1,138.0,34.5,Shell,transmission,IN SERVICE,OSM
Brazos Wind 2 Substation,,,TX,32.9389087,-101.315928,1,138.0,34.5,Shell,transmission,IN SERVICE,OSM
Brenham North Substation,,,TX,30.1818243,-96.3817575,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM
Brenham Substation,,,TX,30.1505894,-96.3945665,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM
Briar Substation,,,TX,32.9792464,-97.5496874,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM
Bridges Substation,,,TX,33.1232187,-96.8597684,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM
Broaddus Substation,,,TX,31.2914061,-94.2666777,1,138.0,138.0,Deep East Texas Electric Cooperative,distribution,IN SERVICE,OSM
Broadview Substation,,,TX,29.4790491,-98.5862856,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM
Brodie Lane Substation,,,TX,30.1876914,-97.8482193,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM
Brooks Field Substation,,,TX,29.334543,-98.4497995,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM
Bruni Substation,,,TX,27.4355266,-98.8299803,1,138.0,69.0,American Electric Power; South Texas Electric Cooperative,distribution,IN SERVICE,OSM
Buckeye Substation,,,TX,32.8281471,-103.6075603,1,138.0,69.0,CPS Energy,industrial,IN SERVICE,OSM
Buda Substation,,,TX,30.0753952,-97.851129,1,138.0,69.0,Pedernales Electric Cooperative,transmission,IN SERVICE,OSM
Buena Vista Substation,,,TX,29.4012531,-100.9157191,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM
Buffalo Gap 1 & 3 Substation,,,TX,32.2993921,-100.1152427,1,138.0,138.0,AES Corporation,transmission,IN SERVICE,OSM
Buffalo Gap 2 Substation,,,TX,32.3282351,-100.207593,1,138.0,138.0,AES Corporation,transmission,IN SERVICE,OSM
Bull Creek Wind Substation,,,TX,32.9278991,-101.5842689,1,138.0,34.5,Eurus Energy,transmission,IN SERVICE,OSM
Bullick Hollow Substation,,,TX,30.4031954,-97.8569325,1,138.0,12.5,Austin Energy,distribution,IN SERVICE,OSM
Bulverde Substation,,,TX,29.7319046,-98.4412182,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM
Bunsen Substation,,,TX,27.7616781,-97.818324,1,138.0,138.0,American Electric Power,transmission,IN SERVICE,OSM
Burleson Substation,,,TX,30.214689,-97.7367219,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM
Burnet Substation,,,TX,30.7590923,-98.2374492,1,138.0,138.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM
Burns Substation,,,TX,26.2190962,-97.7343315,1,138.0,138.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM
Burt Street 138Kv Substation,,,TX,30.0665861,-94.0778222,1,138.0,138.0,ExxonMobil,industrial,IN SERVICE,OSM
Butler Road Substation,,,TX,29.4889077,-95.1094308,1,138.0,12.5,Texas-New Mexico Power,distribution,IN SERVICE,OSM
Butler Substation,,,TX,30.3894531,-97.3247387,1,138.0,138.0,Bluebonnet Electric Cooperative; Brazos Electric,distribution,IN SERVICE,OSM
Butman Substation,,,TX,32.449401,-100.0739313,1,138.0,12.47,Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM
Buttercup Substation,,,TX,30.4868993,-97.8238964,1,138.0,138.0,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM
Cabaniss Substation,,,TX,27.7204189,-97.4377315,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM
Caddo Substation,,,TX,29.3795655,-94.9441281,1,138.0,138.0,Texas-New Mexico Power,transmission,IN SERVICE,OSM
Callahan Divide Wind Substation,,,TX,32.3005452,-99.9740716,1,138.0,138.0,NextEra Energy,transmission,IN SERVICE,OSM
Cameron Substation,,,TX,29.9187179,-95.6499714,1,138.0,138.0,Austin Energy,industrial,IN SERVICE,OSM
Cameron Wind Substation,,,TX,26.1956414,-97.4672044,1,138.0,34.5,IKEA,generation,IN SERVICE,OSM
Camp Bowie Substation,,,TX,31.6361659,-98.9605308,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM
Camp Springs Wind 1 Substation,,,TX,32.7596452,-100.82367,1,138.0,138.0,Invenergy,transmission,IN SERVICE,OSM
Camp Springs Wind 2 Substation,,,TX,32.7593053,-100.8235689,1,138.0,138.0,Invenergy,transmission,IN SERVICE,OSM
Caney Creek Substation,,,TX,34.0133947,-96.7326457,1,138.0,138.0,Sam Houston Electric Cooperative,industrial,IN SERVICE,OSM
Cantwell Substation,,,TX,27.8114012,-97.4443703,1,138.0,138.0,Valero,industrial,IN SERVICE,OSM
Canyon Rock Substation,,,TX,32.3865373,-99.7472714,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM
Canyon Substation,,,TX,29.9115328,-97.9000971,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM
Capitol Cement Substation,,,TX,29.5479943,-98.4196778,1,138.0,138.0,CPS Energy,industrial,IN SERVICE,OSM
